Track Name,Artist Names,Album Name,Track ID
The Heart Speaks (Antes E Depois),"Ivan Lins, Dianne Reeves",The Heart Speaks (Antes E Depois),4yUZufuzpvYysMDheYOIkq
From The Start,Laufey,From The Start,1Ukxccao1BlWrPhYkcXbwZ
What a Wonderful World,Denise King,What a Wonderful World,4MfeLFwaIAIAEJTV8qA8KU
Samba Em Prelúdio (Un Jour Sans Toi) - The Paris Sessions,"Melody Gardot, Philippe Powell",Entre eux deux (The Paris Sessions),3ePM3xbtMJ9KpsMBSLXN4B
Scars,Dara Tucker,Dara Starr Tucker,0e5lg6vfChbb3IX8LCF3mO
Left Alone,"Mark Lewandowski, Liam Noble, Heidi Vogel",Left Alone,4l9mGZ2grEUj4EPsONVKml
It Could Happen To You,Lara Louise,It Could Happen To You,2mMYNnNFCKoCWih6vELx3E
I Want To Talk About You,Catherine Russell,I Want To Talk About You,1qQlQID3eEJ9Nm4sgfKwF4
I Miss You So,Samara Joy,I Miss You So,5kCUgjpQKLmA7a2jR0odul
Simply Falling,Chantal Chamberland,Simply Falling,1ssJNXZibBxgDu9uIJ2ZQC
My Foolish Heart,"Steven Feifke, Martina DaSilva, Bryan Carter, Alexa Tarantino",My Foolish Heart,0MjqmuJitgjV1E740JPEKl
Bad Girls,Cap1talA,Bad Girls,1bYpricJVlO7D6kmjf8Whf
Twister (Acoustic),Carsie Blanton,Body of Work,1t2PpPL5LDIcyRQUmtZlte
Don't Wait Too Long,"Paul Carrack, The SWR Big Band",Don’t Wait Too Long,04OP7yV8CcYOhPsqEsetha
The Best Mistake,Anthony Lazaro,The Best Mistake,57dFZtD0yXsonQEndrFqf5
April Fooled Me,"Caity Gyorgy, Mark Limacher",April Fooled Me,4Lfn9B6tlGER7NVIHinhfX
I Won't Dance,"Robin Mckelle, Kurt Elling",Impressions of Ella,1tqhYXhkFajcMomIS2bJ0e
If I Didn't Care,Bryan Ferry,As Time Goes By,73VnXjXnvO3mjR6S7U6ud8
Marina,Eliane Elias,Quietude,6gevpgscwofUjTdGM0g6T9
Tea For Two,"Hailey Brinnel, Terell Stafford",Beautiful Tomorrow,4HVz4K6niFBCVZwsMptFkV
Look For The Silver Lining,Amos Lee,My Ideal (A Tribute To Chet Baker Sings),2aapQgacrjwufZErawCoWt
That's All,Lauren Coleman,That's All,3itB2xTfBKKuYFMXCNPRuq
Little Jazz Bird,Emilie-Claire Barlow,Spark Bird,1rRCoIYM6CVJ2iWiSFMGQG
Too Close For Comfort,John Pizzarelli,Stage & Screen,6I6ZvbjUPX4BH1fGZaODy2
My Boy,Mathew V,My Boy,2I7LnGwzorTgRFn7FymQRg
Sunrise,CHERISE,Sunrise,60EiB2sz5mqvRiDvDb0ucZ
Nature Boy,"Lennart Ricard, Josephine Philip, Anders Christensen",North by Northwest,6FlvwL0btl7luPQ3BwvTRE
Petite musique terrienne,Cécile McLorin Salvant,Mélusine,6OZn149r8yFdTTI0TvtKhY
'Round Midnight,"Adam Blackstone, Jazmine Sullivan",'Round Midnight,6rlqNxNTuK3elWsYjc4psh
Lonely Island,Yumi Ito,Ysla,1xh4CsdmVqXOuK7Ms5LAsR
Embraceable You,Robin Mckelle,Embraceable You,2JUXoMH3QEp0e1Uk45oxqX
Pennies from Heaven,"Laila Biali, Caity Gyorgy",Pennies from Heaven,4wzU95hQPK14Uascf4wkEo
Walking After You,"Gretchen Parlato, Lionel Loueke",Lean In,6A7E5xGBYU8OKMc3KnbMac
Day Dream,Ashley Henry,Day Dream,0pmfzrYIaHzPQ0DYnRWLwi
Don't Fence Me In / Strollin',"Jeff Goldblum & The Mildred Snitzer Orchestra, Kelly Clarkson",Plays Well With Others,19OTt5vFfApZoRLmMjtgyk
Take Love Easy,Miriam Netti,Take Love Easy,70bb4rPssrRLC3WIKuxcvI
"Midnight, The Stars & You","Scott Bradlee, Sweet Megg","Midnight, The Stars & You",0MZf8EhOc5Q6B7TIn69WnF
Tiny Hands,Malene Mortensen,A New Kind of Love,3zDS4k6w8j6ngoBKtOVR6F
It's Only a Paper Moon,"Claire Martin, Scott Dunn, Royal Philharmonic Orchestra",It's Only a Paper Moon,0nDyZrMQ9sFTD77L8gEnrI
Melancolia,"Reginald Policard, Richard Bona",Melancolia,3QEumJ2N6d2aIofXv9TogC
Mercy,"Lakecia Benjamin, Dianne Reeves",Mercy,28BuGCSbPIjzmYY3zCmESA
Lonely House,Lucy Yeghiazaryan,Lonely House,39htlA0YRdydszy3Hnhjrt
Don't Be Mean,Cæcilie Norby,Earthenya,4nQWn8Xz3cjaQgZUTA9NqL
Tess's Torch Song,Judith Owen,Come On & Get It,4Ynai4It3N4RTXe46vJlJL
"One Day, Forever","Shirley Horn, Benny Golson, Mulgrew Miller, Ron Carter, Carl Allen","One Day, Forever",4eHwXOVp2HX7e4ZI8CSl06
Another Country,"Cassandra Wilson, Fabrizio Sotti",Another Country,3mj0k9ZcgluVhku8LjHIhO
Hate is the Basis (of Love),Rachael & Vilray,I Love A Love Song!,18kXbj6FWCBcWB1Tf3POc3
You Never Ask - from 'Madame Sean Connery',Melody Gardot,You Never Ask (from 'Madame Sean Connery'),6UZATdF1FiuNheMPu5K14z
Are You Experienced,"Michael Stephenson, Alexander Claffy",Are You Experienced,4SWiB0euITeK3LQg4DTgQM
Another Round,"Philip Labes, Caity Gyorgy",Autumn,14x0olxuhl7Q2e5Fx3lEYN
Genuine,Roderick Harper,Genuine,4bfkTfeGVeuqDUS7SCBtym
Guess Who I Saw Today (feat. Gerald Clayton) - Duo Version,"Samara Joy, Gerald Clayton",Guess Who I Saw Today (Duo Version),4VEOAK2Wf0HmxDfyk0r25t
But Not for Me,"Laila Biali, Anat Cohen",But Not for Me,1RFcW32md4A4JxrSLzSBjK
Brighter Sun,"Connie Lansberg, Mark Fitzgibbon, Ben Robertson, Danny Fischer",Brighter Sun,0XxabEZXVU40LCFIieeLvJ
Waiting for the Sun to Rise,Marc Jordan,Waiting For The Sun To Rise,7ghUJN5yFKgcuSsY0TxRT1
Watermelon Man - Remastered,Herbie Hancock,Takin' Off (Expanded Edition),38xcUjiTP1ivfb7ObwjyGA
Ceora,Lee Morgan,Cornbread,5rQTh8OF3mfjgu0NJkSTOk
Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,Soul Station,10kVwPSRjUYja0EtdqmXHe
Blue Train,John Coltrane,Blue Train: The Complete Masters,3CABfEMOTXoF4HoBm4HsWH
Song For My Father,Horace Silver,Song For My Father,1CDBaGlisZlOJzvx88lL8A
Bow and Arrow,ARTEMIS,In Real Time,0sI3WcshNAV85OwSGIUv9O
lamplight,Walter Smith III,return to casual,0rRtkc4eUbH2v6qBtw00l4
Castle Park,Julian Lage,View With A Room,0jf293soDMku4J3lHZXUa3
Chitlins Con Carne,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),18A1V1vsy5YgHFqb4galTw
Autumn In New York,Makaya McCraven,Deciphering The Message,2G6rigRT2zK9yV2Xkbopnn
Book Of Slim,Gene Harris & The Three Sounds,Elegant Soul (Reissue),4qRyiKJFPLlaEma8BDaVML
Shine It,"Medeski, Martin & Wood",End Of The World Party (Just In Case),69xdPh6CEOpwcP4ZpReWmH
Let 'Em Roll,Big John Patton,Let 'Em Roll,1f2hIPiAT870zgTAr7o1Jp
Moanin' - Remastered 1998/Rudy Van Gelder Edition,Art Blakey,Moanin' (Expanded Edition),4Vkk3iD1VrENHJEACNddvt
Blues Function - Rudy Van Gelder Edition/2009 Digital Remaster,Jackie McLean,Bluesnik (Remastered/ Expanded Edition),0JelnIVO4u5xO9PGLG6cOg
Shadow,Immanuel Wilkins,The 7th Hand,3PG7uGO1nNC89E3kXvpcQj
Search For Peace,McCoy Tyner,The Real McCoy (Remastered / Rudy Van Gelder Edition),4qRJ7ZJyfzchEd2fjle7Bz
Footprints - Remastered,Wayne Shorter,Adam's Apple (Rudy Van Gelder Edition),2JITVZu8o6ls9k8SoMRy7w
Dance Kobina,Joe Chambers,Dance Kobina,0x1ouEGnLQh4Iyv3EpNSmV
Blue Bossa - Remastered,Joe Henderson,Page One,6qqK0oeBRapZn8f9hJJENw
I'm All For You,Joe Lovano,I'm All For You (Ballad Songbook),7fLpfSVEJiYmPT7gx0UCAX
Waltz for Hal Willner,Bill Frisell,Waltz for Hal Willner,5GiqJaoSZn8pMpYztkKeR1
Chicago Blues,"Joshua Redman, Gabrielle Cavassa",where are we,03GB3BpOhd8PiIug8UKQQy
One For 'Grew (For Mulgrew Miller),Robert Glasper,In My Element,55hyRqaAASnPhQEHK8ts9a
Joshua Fit De Battle Of Jericho - 2004 Remaster,Grant Green,Feelin' The Spirit (Remastered),451puYkPbLOzFNNET2qBZ8
Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,Herbie Hancock,Empyrean Isles (Expanded Edition),0sCeNwt8xRCMR4NhKpMyBe
MOON (feat. Herbie Hancock),"DOMi & JD BECK, Herbie Hancock",NOT TiGHT,10UmWJn4BXev5y6uj1VwMl
Passage,Johnathan Blake,Passage,02DGEpoMzjyhDmJmyYtIla
Little B's Poem - Remastered 1994,Bobby Hutcherson,Components,1H6HqwUyRWW55IzH3k1ewz
Gato's Gift,Joel Ross,Who Are You?,4askDmHBmHLiKnd96n13FZ
Peace,Norah Jones,Day Breaks,3yPmDN2p5QxPOn1UVwISLv
It Never Entered My Mind - Remastered,Miles Davis Quartet,Volume 2 (Vol. 2),47zglRNpxJfxadAe3C6xQe
Autumn Leaves,Cannonball Adderley,Somethin' Else (Rudy Van Gelder Edition),0X5DcGkbxCXSadgj01ZXd7
Body And Soul,Jason Moran,Modernistic,3u2Y2K3dlBY5QRIwdTnCHu
Cristo Redentor - Remastered,Donald Byrd,A New Perspective (Remastered / Rudy Van Gelder Edition),0Xfq6BeOHdzf16gk9y8a1P
Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,Wayne Shorter,Speak No Evil,0qxiaagtTvTeNvzxHHc441
The Bluest Eye,Melissa Aldana,12 Stars,4WAJmXMCoEf29VgK8j2wWA
Roy,Ambrose Akinmusire,on the tender spot of every calloused moment,3HtrgoW2iPVupeM8SU3718
'Round Midnight,Thelonious Monk,"Genius Of Modern Music (Vol.1, Expanded Edition)",1wl5b2lw3YagQtZiYZbQWP
A Night In Tunisia - Remastered 1998/Rudy Van Gelder Edition,Bud Powell Trio,The Amazing Bud Powell: Vol. 1 (The Rudy Van Gelder Edition),7mwfuAhF0DclPHLhKEyYdl
Bags' Groove,Milt Jackson,"Milt Jackson With John Lewis, Percy Heath, Kenny Clarke, Lou Donaldson And The Thelonious Monk Quintet (Expanded Edition)",1ewQUavRnFAEwPqqwKQ0nF
Blues Walk,Lou Donaldson,Blues Walk,7dMWiyYYkxNC0mz90Ni9L3
Blue Samba - Remastered,Ike Quebec,Bossa Nova Soul Samba (Rudy Van Gelder Edition),6VB4NISQyautyrBN1SGzgJ
Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,Look Out! (Remastered),7ysmJhXFQtiBQlk6EZ6sks
Nice And Easy - Remastered 2006/Rudy Van Gelder Edition,Johnny Griffin,Introducing Johnny Griffin (Rudy Van Gelder Edition / Remastered),3E7QzgM8Je4hyf0kK8tGmD
Jumpin' The Blues - Remastered 2007/Rudy Van Gelder Edition,Jimmy Smith,Midnight Special (Remastered),0okh476MArSQObZ4jAr0Ji
Bright Eyes - Live,Dr. Lonnie Smith,Breathe,5c17qhp5zR2gs61XNEpAnC
True Blue,Tina Brooks,True Blue,1s1UN3QMJGyhXQAuMqNcbK
Cool Struttin',Sonny Clark,Cool Struttin' (Remastered / Rudy Van Gelder Edition),7CnOzCWGrTINcDExG6u99y
Blues For Philly Joe - Remastered,Sonny Rollins,Newk's Time,0gYVHFAlcb42DZ5cQQh4nj
De-Dah - Remastered,Clifford Brown,Memorial Album (Remastered / Rudy Van Gelder Edition),6WWkfAJdWLvJcUs9wq33Ou
2300 Skiddoo,Herbie Nichols,The Prophetic Herbie Nichols Vol. 2 (Audio),6Lr4HpvJVOHDAVHEEbjFgL
April In Paris - 2007 Remaster/Rudy Van Gelder Edition,Thad Jones,The Magnificent Thad Jones (Remastered),3QuSHJUfvuOyeKMS32Wckj
Violets For Your Furs,"Jutta Hipp, Zoot Sims",Jutta Hipp With Zoot Sims (Expanded Edition),6u4eFc9qtTqJ7iArcJOlVz
The Nearness Of You,Norah Jones,Come Away With Me (Super Deluxe Edition),3HuLpW8NmFFO5GKY8andY2
The Duke,Bill Charlap Trio,Street Of Dreams,6RQBoUXjtB1YmUjtPb9WbA
Old Folks,Chris Botti,Vol. 1,5iLiu2yxhOs97x9VILKzHF
Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,Ready For Freddie (Rudy Van Gelder Remaster Edition),4N6JkrGD78eLooaTDmwo9s
Maiden Voyage - Remastered,Herbie Hancock,Maiden Voyage,0T1EaGm6b9eM7xBf4F1hlc
Holding On,Gregory Porter,Take Me To The Alley,2ZloT7eCvBWrfqCCPQlgnh
Queen Of The South,Ron Miles,Rainbow Sign,7lOwjT4RAvA8DQAnt0uIUH
Second Light,Blue Note All-Stars,Our Point Of View,51pE38tcmotzrDe6DZ8JDm
Mystic Brew,Ronnie Foster,Two Headed Freap,40XIh4aEp1Ts5F4XEQM2lj
Slim's Return,Madlib,Shades Of Blue: Madlib Invades Blue Note,74iAhjBEJ9PqlXxMSV73Ry
Afro Blue,"Robert Glasper, Erykah Badu",Black Radio,7e0j6jReCfN5KJkDNLHyHQ
Harlem River Drive,Bobbi Humphrey,Blacks And Blues,6aP8aMehThSiaLJozzGeUh
Wind Parade,Donald Byrd,Places And Spaces,4okz1TH0GeLw3J51pNRDGd
The Windjammer,Grant Green,Green Is Beautiful,2YqY5cZyFA4G1F8Ni1PL1Q
Orange Peel,Reuben Wilson,Blue Mode,1rgBIkLubecld0M92q5ulV
The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,The Sidewinder (The Rudy Van Gelder Edition),1dZHIbmuBDAwXfQOM4dyM3
Soy Califa - 2005 Digital Remaster,Dexter Gordon,A Swingin' Affair,7ueu8ToQEZOzjz0QE3iqhJ
Congalegre,Horace Parlan,Headin' South,547xPOmLdBpM4X9B2lIW8B
These Are Soulful Days,Benny Green,These Are Soulful Days,77w5ciHOxfV1CyTIoE1iWw
Mamacita - Remastered 2014,Kenny Dorham,Trompeta Toccata (Remastered 2014),2OAGhItJNa421Rdtby3ZuQ
March On Selma - Remastered 2005/Rudy Van Gelder Edition,The Blue Mitchell Quintet,Down With It! (Remastered 2005/Rudy Van Gelder Edition),2J8zEC95MQuuQSSzdVXJg5
Broad Way Blues,Ornette Coleman,New York Is Now,3ASbn4OVbcg1tnSjmdyREe
New Monastery - Rudy Van Gelder Edition/1999 Remaster,Andrew Hill,Point Of Departure (The Rudy Van Gelder Edition),5K6jQyCr2sxKMvcBLI6Zfv
The Coaster - 2008 Remaster,Grachan Moncur III,Evolution (Remastered),4PBqAOYTedJXNdDwtUvbTx
The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,Unity (Remastered / Rudy Van Gelder Edition),4ZAcQgIlpV5z7k7evEF0MJ
Spinning Wheel - Remastered,Dr. Lonnie Smith,Drives,6jBlCAZroSB2ZSKXE08LXL
Oblighetto,Jack McDuff,Moon Rappin',5H9ndwyE50LFwZFuZnVe2o
Footprints,Ezra Collective,Blue Note Re:imagined,5IKKbHUHrwTAABFfsNyurq
713,James Francies,Purest Form,3EhH15zLHO0IEmEEbG5fCc
>>>>>>>>>>>Mocean,Kendrick Scott,A Wall Becomes A Bridge,7jPfshwQln5K26tGgteUra
Geo Rose,Tony Williams,Civilization,2yj1dE8qFszO6OTdCN19wW
Sky And Sea (Blue In Green),Cassandra Wilson,Traveling Miles,3t1BmFyLuSIbbRrpnmd2Yc
Amathongo,Nduduzo Makhathini,In The Spirit Of Ntu,7dII4RBxD5LxbkbQHlWfWJ
Hat And Beard,Eric Dolphy,Out To Lunch (The Rudy Van Gelder Edition),2VzRmb0GCPDBv6FddHGu7s
Rejuvenation Agenda - Live,Gerald Clayton,Happening: Live At The Village Vanguard,1atkWGZTTHjsiR4jJ8bAeV
G.G.,Elvin Jones,Mr. Jones,4cirs0aWDKwYw1ehlRy30v
For Generations,Derrick Hodge,The Second,6Y8m5bnihvGZUZ2rsDse6T
Ashby Man,Charlie Hunter,Ready...Set...Shango!,4zqTK5mSGu841TJ70S5g3p
Do Like Eddie,John Scofield,Hand Jive,0QyvQaZam7ZmVM50Y5Y6QC
Alligator Bogaloo,Lou Donaldson,Alligator Bogaloo,2Wq889rsIlEG0l2ea9pE9J
Sister Sadie,Horace Silver,Blowin' The Blues Away,3R5K5Alv1Db3WRRAE3lr42
Mosaic - 2005 Remaster,Art Blakey & The Jazz Messengers,Mosaic (The Rudy Van Gelder Edition),7fX1jZuluhiOhVx5HKzIBA
Blue Waters,Kenny Barron Quintet,Concentric Circles,6JAPBVoA5bpYtPnjOztCuh
Jackie Gets Out,"Terence Blanchard, Kenny Barron, Carl Allen, David Pulphus",The Comedian (Original Motion Picture Soundtrack),12zuJhwGaqJu8fvgBWqYuy
Maiden Voyage,"Bob Belden Project, Dianne Reeves, Geri Allen",Shades Of Blue,7r1EOboFCZVUCPB6Cz42q9
How Can I Tell You - Live,Charles Lloyd,Passin' Thru (Live),4ZUlQw3KS7qiBrgJxSyel0
Madness,"Terrace Martin, 24kGoldn",Madness,28PMt9uzO7BGNp5bIaV3tq
Foreverland [Feat. Laura Mvula & Chris Dave] - Single Edit,"Keyon Harrold, Laura Mvula, Chris Dave",Foreverland [Feat. Laura Mvula & Chris Dave],1iYqpkxXgdhE38P3cIF79v
how u feel,"Charlie Curtis-Beard, Stacey Ryan",how u feel,4iMNys9dTJ1DTAamO8IV53
Closer (feat. Andreya Triana),"Joe Armon-Jones, Mala, Andreya Triana",Closer (feat. Andreya Triana),6Qi2kyUmKxlzlYLnOaDnHZ
Patience,"B-ahwe, NEONE the Wonderer",26% MIXTAPE,5z9JBWHqRO5Wvz3cWwkCih
Glad I Found You,"Terrace Martin, Alex Isley",I Left My Heart In Ladera,6kEEYnUIh6qPrlkITL7feM
Magic Momentum,Mo Kolours,Original Flow: Chapter One,5I0vx247CZ5aA4JTuvZNKU
MOVE (RIDE) [Feat. Jay Prince] - Single Edit,"Butcher Brown, Jay Prince",MOVE (RIDE) [Feat. Jay Prince],2InnJyF8XRi5h6HiCoTRUP
Into The Storm,"XL the Band, Swollen Members, Prevail",Into The Storm,6vEvwMUjgD7ory8TiEL3yu
Tojo (Eun Remix) [feat. Demae],"Kokoroko, Demae, Eun",Could We Be More Remixes,445ThjGSQXbe28lr57lk3t
Hekima,A.I. The Anomaly,Hekima,6JxJEhBAHAnhjCtcHLJFNt
Too Much,"edbl, Jackson Mathod, Nic Hanson",edbl & friends – Jackson Mathod,74lXEOR1jwNlqIRGXdcIn7
Runnin',"Ebi Soda, Dream Mclean, Dame, Wallace Rice",Runnin',3FQNBS4mPXhO1MdGN6e7Ro
stages,"namesbliss, Parkland",stages,7myaznBiseByhlshLINZY2
Focus,Relyae,Focus,6c6Wle9do1ThhMpEQzpG1B
Knocked Down,"The Silhouettes Project, Asher Kosher, Nix Northwest, Turt, Paya, Joe Beard",Knocked Down,6eqB9nHqFg5lXl0R4KJOfn
Virgo - King Britt's Sirius B Remix,"Meshell Ndegeocello, Brandee Younger, Julius Rodriguez, King Britt",Virgo (King Britt's Sirius B Remix),4siE5usKgtKfh7fuovSYQs
How it is,"Nicole Brady, Lydia Ainsworth, Miles Mosley, Royal Scottish National Orchestra",How it is,6WBKYXKT4elChnyfrBStOM
Makin Love,La Felix,Makin Love,385L8vLvQHhPlEn2Plrk2C
Pon di Plaza,"Yussef Dayes, Chronixx",Pon di Plaza,3ARk4fak9pWhdV4gcHYTOR
"Find Your Peace (feat. Common, Robert Glasper & Jean Baylor) - Single Edit","Keyon Harrold, Common, Robert Glasper, Jean Baylor","Find Your Peace (feat. Common, Robert Glasper & Jean Baylor)",2tjCuqMwFr8YlqwoB1UALy
Cheap Cigars,"The Silhouettes Project, Tertia May, illiterate, Hutch",Cheap Cigars,1sD3PbQ5ApyKr5wRf6XKwe
MOTHERLESS - Robert Glasper Rendition,"Killer Mike, Eryn Allen Kane, Robert Glasper",MOTHERLESS [Feat. Eryn Allen Kane] (Robert Glasper Rendition),1wefL4EqXv2WsHtjuAc1W7
play pretenses,LeGrand,play pretenses,3Ocg0Q8hekO5O8xIbNJS3Y
Memory Card,"Pink Navel, Kenny Segal",Memory Card,0Q5wrdN6cNJVC621vj3UW7
Good Ol' Days (feat. Joey Bada$$),"Nyck Caution, Joey Bada$$",NYCKSTAPE,2KvVSwEsBgQAelnpsBZ2dq
Hometown Hero,"Aaron Veal, byJ., Nyck Caution",Hometown Hero,4poofyrRe5Dh8p175GU0hz
Mathuniversal,"Mathematik, Parental, Lex (de Kalhex)",Mathuniversal,3sUjM8QS6Xy13d85nAriep
I'm Alright,"Unword, Kid Abstrakt",I'm Alright,0UIeAk2BvzzW0UH91nznNu
Borrowed,"2nd Exit, Imaginary Friend",Borrowed,7HkYJuh9rlIccacMBbhx0I
VibeNineThree (Rework),"Kyle McEvoy, Wowflower, Alexander Mack",VibeNineThree (Rework),3EZoiGsnVUIFC0yEUZWRMA
Unfinished House,"Cautious Clay, Julian Lage",KARPEH,076OMje4i6IaJ6n9fp1aGZ
Jazz Hands (feat. CeeLo Green),"CeeLo Green, Bob James",Jazz Hands (feat. CeeLo Green),5o0EnxQGxtzMH23QEiOsXL
Lost,James Berkeley,Lost,0dKqpfmN02qTZaErAeW0q6
Losing You (feat. Leona Berlin),"Gregory Hutchinson, Leona Berlin",Losing You (feat. Leona Berlin),4LfECSZuYTUTx4V4khGxeQ
Wherever You Are,Jon Batiste,World Music Radio,7JcykXZ7KhEe5hvv1Rt7A1
Us - A COLORS SHOW,FKJ,Us - A COLORS SHOW,5tHlKei7IIgA29Vef05NYa
Back To Love [Feat. SiR & Alex Isley],"Robert Glasper, SiR, Alex Isley",Back To Love [Feat. SiR & Alex Isley],5Szrve8Y2ly9uxZupBIwgg
LIGHTER FLUID,nobigdyl.,LIGHTER FLUID,6ZRC56ykoaYLnncqvSwKWR
Erykah's Interlude,"The Moon, Dough Networkz",Erykah's Interlude,5gWuzCgyAjUtmUPhVgcPPJ
Mimosas,"Ben Beal, love-sadKID",Mimosas,6xxRl8nLSoUxQKNDuHuJ7p
RagJazz,NEONE the Wonderer,RagJazz,7DAuQoUWFq40NBVXwWs4xU
Day By Day,"Afroham, Mathien, Cae Jones",Day By Day,0sAYA6oPiYYv3iG0DW5TEQ
Reflection,"Ichika Nito, Clara Benin",Reflection,2NcANOCQfwlHH69eNEqQ46
Listen To The Sky,Laura Misch,Listen To The Sky,19OYmVAI2mdkbAj1dW0DYd
"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)","DOMi & JD BECK, Anderson .Paak, Busta Rhymes, Snoop Dogg",NOT TiGHT,6OquGsVTLqZHyxqG0PLwFz
All The Things I Couldn't Say To You,Busty and the Bass,All The Things I Couldn't Say To You,06hH8CY1z9v1xxKsWEIVlf
Quiet Culture (feat. Pos of De La Soul),"Ibrahim Maalouf, De La Soul, Pos of De La Soul",Capacity to Love,2VKYTNg9r6bF9pBZouux68
Breathe (feat. Arin Ray),"Dinner Party, Terrace Martin, Robert Glasper, Kamasi Washington, 9th Wonder, Arin Ray",Enigmatic Society,5T6MaD8kh2Sj5nUEM4DZXE
Who Is She,Raina Sokolov-Gonzalez,Who Is She,6uQ5qjJGwjdi8E5RceB4gQ
Falling Behind,Laufey,Everything I Know About Love,4KGGeE7RJsgLNZmnxGFlOj
Win,IDK,Win,4X4EtnTuuVY0QMZroFVwHY
DISTANCE,Marlon Craft,DISTANCE,6Bf7cjpixSYnqQbX4rh4Jw
When I Close My Eyes,Ferris,When I Close My Eyes,7mBOLmvSFKkELJvI7CJpgi
The Chase (Strings Attached),"Michael Leonhart, JSWISS, Keyon Harrold, DJ Logic",The Chase (Strings Attached),52f2ccR0PPgZPRcoRbDK1K
I Want More - Telemakus Slowed-Soul Mix,"Sons Of The James, Rob Milton, DJ Harrison, Telemakus",I Want More (Telemakus Remixes),0VxgVJuibSVIkafZE3fXac
Flavour,"Arjuna Oakes, Serebii",Final Days,3hXSpGfT9IUNlgSzwdUdnv
THEO SAYS,"Theo Croker, Ego Ella May, D'LEAU",BY THE WAY,6sra6tnpksG17oKLPwj8S6
What It Feels Like - Carrtoons Remix,"Potatohead People, T3, Illa J, Kapok, CARRTOONS",What It Feels Like (Carrtoons Remix),6cBgiFiJ3qJgLRldC3MPtF
The Long Juju Slave Route of Arochokwu,"Camilla George, SANITY, Daru Jones",Ibio-Ibio,2DvCrMyz3oq1xCmBGofrWG
Feet Down South,Oscar Jerome,The Spoon,2Jgs5MwS9iv3UTH5q6LFvs
Therapy pt. 2 [Feat. Mac Miller],"Robert Glasper, Mac Miller",Therapy pt. 2 [Feat. Mac Miller],5dNQ0AsPitoIQSRbsXKKwE
Soul Caliber,"Aron, Devin Morrison, Quintin Gulledge",The Seed,5F6RAwXNcvQ8Y42YzP4ppU
Kool Aid,"KingTrey, Dave B.",Kool Aid,4wwXMosTHSbtFMoNjgictF
Your Eyes Tell Lies,"Liltrxptendo, FAE'S HAVEN, Sherren Olivia",Your Eyes Tell Lies,6mzguPPGxYkrXoPCMaG7zF
Shy,"LESKY, Midan, Tee Peters",Park,4p4V4sjILJRmzRyE3taP6m
The Creator Has a Master Plan Part II,"Mark de Clive-Lowe, Shigeto, Melanie Charles",The Creator Has a Master Plan Part II,6UOA79OTL65E5rhZgaBGgW
Naturally Conspiring,"Badge Époque Ensemble, Lammping, Boldy James, Roshin",Clouds of Joy: Chance of Reign,38xwnFSKNxFwMNEAIFwNHh
black & gold,Jay Prince,black & gold,5IPHTe3gNyJNJGukYwDamD
Over Tonight,Stacey Ryan,Over Tonight,5tvVcsc5voPglTZi7gLtX4
Beloved! Paradise! Jazz!?,"McKinley Dixon, Ms. Jaylin Brown",Beloved! Paradise! Jazz!?,1NaYVbEFgRgRbhYKKJMYui
Didn't Cha Know,"José James, Ebban Dorsey",On & On,3BiyFCHlWPgm3q3zdtljxM
Woe Is Me,"Kay Young, Ego Ella May",Woe Is Me,6vtf3U3toO8stSeLInVJtL
Uknowhut?,"Stik Figa, The Expert, Blu",Uknowhut?,6SuCQ2rCH0r91ji3eFXsnP
From A Lover,Yazmin Lacey,Voice Notes,3s0gco9dCNjVm1B0Pr0Gau
Feel It Comin (Single Version),Lady Blackbird,Black Acid Soul (Deluxe),0i5zc1yASsbEXUXFsqvgGY
Sugar Coating - Edit,Salami Rose Joe Louis,Sugar Coating,4dQi75NfxBM2XrUQCmCKfP
All The Same,Cisco Swank,All The Same,7mVDDe0DVooFn6G8dWdO85
Going Up,"Kassa Overall, Lil B, Shabazz Palaces, Francis and the Lights",Going Up,2Lvs7JeQfuvLH0cPy6cOrV
Means The World,"Reuben James, Braxton Cook, CARRTOONS, Gareth Lockrane",Means The World,7mxvuhXGwCU8qmTuQR5rcg
I’m The President,KNOWER,I’m The President,61KjKb7MNasVxEBMkcJblU
Give Me the High - Moods Remix,"Izo FitzRoy, Moods",Give Me the High (Moods Remix),6t1bCWuoqHgGiokgOZBd2t
Ohio,"Cautious Clay, Joshua Karpeh",Ohio,0GgYACtOE5GNVjwAZmBr1p
Keep Going On,"Sarah - Jane, Candy Dulfer",Keep Going On,0fZAf4lctzwn8zqMsa3RHp
Whatcha Know,"Bobby Oroza, El Michels Affair",Whatcha Know,50xfWsLVNNvXYdeLbdT0lz
